Солнце: 1,Солнце: 2,Солнце: 3,Солнце: 4,Солнце: 5,Солнце: 6,Солнце: 7,Солнце: 8,Ветер: 1,Ветер: 2,Ветер: 3,Ветер: 4,Ветер: 5,Ветер: 6,Ветер: 7,Ветер: 8,Больницы: 1,Больницы: 2,Больницы: 3,Больницы: 4,Больницы: 5,Больницы: 6,Больницы: 7,Больницы: 8,Заводы: 1,Заводы: 2,Заводы: 3,Заводы: 4,Заводы: 5,Заводы: 6,Заводы: 7,Заводы: 8,Дома А: 1,Дома А: 2,Дома А: 3,Дома А: 4,Дома А: 5,Дома А: 6,Дома А: 7,Дома А: 8,Дома Б: 1,Дома Б: 2,Дома Б: 3,Дома Б: 4,Дома Б: 5,Дома Б: 6,Дома Б: 7,Дома Б: 8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8090605599931306,3.8090605599931306,3.8090605599931306,3.8090605599931306,3.8090605599931306,3.8090605599931306,3.8090605599931306,3.8090605599931306,1.277678336265008,1.4293309338055482,0.9810448185034932,1.045430334301364,1.1459428367640352,0.9879602448925833,1.4478171080255922,1.1832557339669951,3.67481708167312,3.498091866341161,3.533323112228416,3.3080329351055084,3.6922583583353386,3.460554266788425,3.251336990210101,3.6367711233498365,1.7042950912796007,1.6346552601717899,1.6162420265685036,1.3874040949210338,1.3345431381104433,1.3230228029248994,1.4543277829905978,1.6437004474266343,1.0518252006946949,0.9912146873231165,1.1616365538379199,0.8516974850444496,1.1848012401961825,1.238416108278498,0.8706564065335841,0.8578285910935485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9017726602780174,1.9017726602780174,1.9017726602780174,1.9017726602780174,1.9017726602780174,1.9017726602780174,1.9017726602780174,1.9017726602780174,1.1356849716157709,1.0648304140997285,1.3375060056876793,0.956724828791087,1.04962131599802,1.3456449242873418,1.329742039942288,1.4343163095650056,3.4685900802914964,3.554004124811463,3.516538140965439,3.6518719899720473,3.3942806425786096,3.713644351533413,3.6475054964451603,3.5919697040936063,1.3314905217675728,1.048112846182573,1.3436521833360204,1.215616476607861,1.2097764912777684,0.8826569310183592,1.20191173923491,1.0432010954483384,0.9019363983943434,1.0523321770334608,0.753838754610159,0.7546070701217762,0.9534138276824613,0.9345239226627691,0.9267151783594989,0.7338587777885031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.398891622826857,2.398891622826857,2.398891622826857,2.398891622826857,2.398891622826857,2.398891622826857,2.398891622826857,2.398891622826857,0.9003458809018023,1.0739660438131688,1.1660934424237737,1.2335566039327246,1.1849961780865739,0.7539609233477778,0.835696300414835,0.7613760809855875,3.6905024244157527,3.714852331515959,3.834371324561787,3.720882569081477,3.5124957083220227,3.7210105979806554,3.5370652727249343,3.849841762871971,0.8663406286589892,0.803098479860249,0.7275456479937952,0.7867857897010044,0.9173228658320616,0.9023194700789874,0.806049414480102,0.5606172556336528,0.9078391738769622,0.7468478973876694,0.9130995148438559,0.7259646255556564,0.5735062678641045,0.9536085921998199,0.654963182973574,0.6722601154368634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476494976267592,2.476494976267592,2.476494976267592,2.476494976267592,2.476494976267592,2.476494976267592,2.476494976267592,2.476494976267592,0.7913335575096834,0.777294151369657,0.6907713476934751,0.8616849796435124,0.7178626628450514,0.7501915818767635,0.7263235591701322,0.5520187126294608,3.739055033867195,3.55517473035037,3.553650978375361,3.629539921763703,3.763369689322261,3.5265816807255743,3.676420072633088,3.597386243905222,0.9699569759946022,0.7126885924267425,0.996660072329504,0.9348737593060832,0.7571906866388418,0.9341335041149145,0.9915485313481316,0.7792154818874082,0.6379547918312759,0.6107559346433212,0.9416151911022661,0.8856934943454268,0.726025696364329,0.6217994933175985,1.0125209581062156,0.9964155065820305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479758756592785,2.479758756592785,2.479758756592785,2.479758756592785,2.479758756592785,2.479758756592785,2.479758756592785,2.479758756592785,0.5495051162082609,0.5530188429361623,0.5487186783388165,0.4777126015836109,0.5637304494988014,0.7423722950875046,0.424900916358429,0.5953453040083828,3.5714551628917475,3.735304578102137,4.007994043941141,3.9859470611537633,4.036357027166671,3.7293145614968837,3.676931098299484,3.6089243545903886,0.8019072497352517,0.7390768285792124,0.6408433980386121,0.9037226882471132,0.5501157672324481,0.8416354175528298,0.7879478821846171,0.7966261137805561,0.8913985720950677,0.564884824958422,0.6690536572333136,0.8322875099195883,0.9069666172863142,0.8629841286682789,0.9089150657690442,0.5620649515242644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735462556567571,2.735462556567571,2.735462556567571,2.735462556567571,2.735462556567571,2.735462556567571,2.735462556567571,2.735462556567571,0.7081666710706265,0.7296954242100042,0.8192122775716306,0.6236783058880999,0.6751834911836249,0.8017762766908418,0.750237276117544,0.44385382695143105,3.7958060665920814,3.877406553923146,3.862285496450141,3.6217143702181547,4.022482670891167,3.9059508223811235,3.7958036998041975,3.9164018867232406,0.9154640854317502,0.5466726619253379,0.4986944619400771,0.8365309977522308,0.9403901688888479,0.4902556329218949,0.5566931811294081,0.8556132355925781,0.9312093562146149,0.662310945111652,0.6938207128122195,1.1244690936203336,0.7699594866037809,0.7808492855132507,0.8140390289742805,0.7796751029310295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9962243782859597,2.9962243782859597,2.9962243782859597,2.9962243782859597,2.9962243782859597,2.9962243782859597,2.9962243782859597,2.9962243782859597,0.6660916980624849,0.8636508136011117,0.8088179956994885,0.9890711369280434,0.7220257524152021,0.9857411095021654,0.7764608854806692,0.9852491059910244,3.903911035103607,3.941473085601113,3.8470160180051542,3.705048560942225,3.7580422998468213,3.887144235596386,4.057502284009485,3.676264595607547,0.7760395925523546,0.5899126142726874,0.722970460659713,0.59832980378356,0.5438751747857802,0.8661016200633582,0.7169629389744178,0.9441118021905762,0.9186253491845934,1.1344585759853205,0.6767565278720267,1.050976730099401,0.9135583936749597,0.679496270042748,0.6578795612588042,0.7536321007206352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3948429975604903,3.3948429975604903,3.3948429975604903,3.3948429975604903,3.3948429975604903,3.3948429975604903,3.3948429975604903,3.3948429975604903,1.126168207030808,1.0191081262948523,0.8056337684395504,0.8409680465626423,1.1498141845097956,0.8222830563442354,0.889204996736054,1.180041572058904,3.9988327057958615,3.7860739121945253,4.061395573546439,3.8004695002081643,4.162832264792533,3.94060400283236,4.047874355991841,4.190585526779269,0.9024932448953027,0.6893218060519737,0.6772692754064427,0.5742376544926469,0.8419758372899455,1.0156814463538972,0.9117952625440857,0.7928896868506545,1.2260730898651955,1.1051430382497576,0.8069142768179784,0.9575505849051685,0.9114444182845464,1.0180853754286314,1.2265896802554,1.032020297915715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003875244267442,5.003875244267442,5.003875244267442,5.003875244267442,5.003875244267442,5.003875244267442,5.003875244267442,5.003875244267442,0.9265141219493582,0.9797576813548396,0.8561092735326603,1.110785329414508,1.003378389529382,1.1929969319160214,1.0399171733299004,1.0069144663670098,3.918180544389489,4.0945234364392284,4.0247378375060165,3.9704418389531693,3.8396632871334897,4.058886043243784,3.932885245409136,4.197790523624596,1.1229831894841362,0.6771727795468061,0.7109867493410327,1.0094911716391057,0.7065596952534829,1.0706137660259298,1.1266824946393994,0.9354062187319172,1.0160342385156835,1.2722135950628408,0.8990749803089497,0.9907557988673796,1.0221485053966015,1.2314750984462897,1.1983323273949726,1.3421746264712298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.847781754625033,4.847781754625033,4.847781754625033,4.847781754625033,4.847781754625033,4.847781754625033,4.847781754625033,4.847781754625033,1.3463357914830287,1.5002829338821286,1.5615450077413895,1.2002800564117528,1.4668740537416924,1.5483200665714776,1.3993376999234646,1.2573118489226345,4.1531698168358595,4.206656818822906,3.9700237074318863,4.266807597078681,3.9056933873597863,4.169310278457917,4.156208129076597,3.9107561323766746,1.131577612151228,1.0641953059561626,0.8851837761479027,1.0699336012024998,0.7107000915820474,1.0343873765821505,0.9698383030166817,0.6587761307741404,1.2252573571493404,1.1875414658072054,0.9104449557592615,0.8804214264178916,0.9467973133259151,1.1500696294207566,0.9293241457476816,1.1278632814316163
