Солнце: 1,Солнце: 2,Солнце: 3,Солнце: 4,Солнце: 5,Солнце: 6,Солнце: 7,Солнце: 8,Ветер: 1,Ветер: 2,Ветер: 3,Ветер: 4,Ветер: 5,Ветер: 6,Ветер: 7,Ветер: 8,Больницы: 1,Больницы: 2,Больницы: 3,Больницы: 4,Больницы: 5,Больницы: 6,Больницы: 7,Больницы: 8,Заводы: 1,Заводы: 2,Заводы: 3,Заводы: 4,Заводы: 5,Заводы: 6,Заводы: 7,Заводы: 8,Дома А: 1,Дома А: 2,Дома А: 3,Дома А: 4,Дома А: 5,Дома А: 6,Дома А: 7,Дома А: 8,Дома Б: 1,Дома Б: 2,Дома Б: 3,Дома Б: 4,Дома Б: 5,Дома Б: 6,Дома Б: 7,Дома Б: 8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0240092028012886,2.0240092028012886,2.0240092028012886,2.0240092028012886,2.0240092028012886,2.0240092028012886,2.0240092028012886,2.0240092028012886,1.153600597138706,1.2209574849071223,1.263535604253185,1.1845960337811574,1.2064095523836096,1.2881334666884143,1.1093710494942506,1.2437383155712143,4.10346334881162,4.260122741483154,4.045731750514324,4.321725360033917,4.027117132794505,4.360069184223182,4.258786492833282,4.316085356259327,1.3109350203046648,1.4670927682222616,1.5174836244933367,1.4745475909078811,1.5715052695190943,1.7217189505888404,1.3885152554913067,1.2759528131024649,0.8536330228577218,1.0051716861247884,0.7953710841679418,0.958993092235032,0.9878479173847067,0.9296041432996289,1.1426455802941495,1.1798368749696442
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39641159943539,2.39641159943539,2.39641159943539,2.39641159943539,2.39641159943539,2.39641159943539,2.39641159943539,2.39641159943539,1.2986956479649727,1.0926142255366673,1.0797313633440635,1.2644578510966678,1.2487230617170502,1.2308305173582978,1.0843650209393878,1.0959644889276037,4.52128029750553,4.069776307223949,4.47439368743276,4.116198446187576,4.260920193328381,4.3857261646036765,4.5251661315886755,4.487895333102858,1.318609786856817,0.9866895959375483,1.062540666686707,0.8869358115161945,1.1584318163744447,1.1153153250296237,1.000862985567574,1.0944933229417322,0.855807925077832,0.8138689736501747,1.075083280957882,0.8922059032574068,0.9091146447427013,0.9031744456077453,1.0902382151483285,1.1293868025358407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3402638202222423,2.3402638202222423,2.3402638202222423,2.3402638202222423,2.3402638202222423,2.3402638202222423,2.3402638202222423,2.3402638202222423,0.9940346550336183,0.9873058836088985,1.0205032079197784,0.9211254112422127,1.0705217307967534,0.9665654280486716,0.8839742240377793,1.0515558355442969,4.547873769122182,4.405291262576402,4.430921557016743,4.427338137831014,4.560587097075159,4.527047637238356,4.455767710536835,4.443380636097432,0.7806583344151825,0.9866523536811194,0.6196581311048602,1.0324531196542428,0.5750341286768019,0.9301250904916439,1.0389476326493827,0.8721923330671664,0.9360328326820518,1.0323822295869534,0.6712851040728612,0.9784476123783629,0.7787506211140017,1.0113510966775563,0.8760430533674137,0.7229853821702571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7279694279156588,3.7279694279156588,3.7279694279156588,3.7279694279156588,3.7279694279156588,3.7279694279156588,3.7279694279156588,3.7279694279156588,0.8805865373676262,0.7755361104597471,0.8164166092690377,0.8115942323666232,0.7739812756757392,0.7713903550975452,0.8875183687210324,0.7382225412229689,4.37101610428877,4.27334262081684,4.404421388430595,4.372922992132977,4.4892250229731205,4.425238577042983,4.387197088044444,4.431075034282742,0.9891493041734378,1.0302838720935574,0.626463259919079,0.6191143045753564,0.5979905811615494,0.8915567792611134,0.5808314748360502,0.5686864420758955,0.5788181840805764,0.5696159989732186,0.7657309572138271,0.7603592293949563,0.6067784047815339,0.8063369890934887,0.5782177573522538,0.9723600206109041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.215802033530886,4.215802033530886,4.215802033530886,4.215802033530886,4.215802033530886,4.215802033530886,4.215802033530886,4.215802033530886,0.5447873870016583,0.5907767233915896,0.7167500850176904,0.6262084466945597,0.6776280740721756,0.5282423183485421,0.6644172953792478,0.718936769881461,4.7682851872006635,4.5575653248433365,4.585915568411067,4.370792675379807,4.411689612583267,4.834623953597329,4.7701048001259885,4.653635349670808,0.6626288669529348,0.9240009357556844,0.8913953012232123,0.7264014448729533,0.47166868023417285,0.8041868262049201,0.8264661221491341,0.5737377295782998,0.9481481498361862,0.8777542567956362,0.9337706396597071,0.8587122500156527,1.0077386301091622,0.8983540453972008,0.5703383549186185,0.6080773786713267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6371674586732046,3.6371674586732046,3.6371674586732046,3.6371674586732046,3.6371674586732046,3.6371674586732046,3.6371674586732046,3.6371674586732046,0.647124107502386,0.6931849434527205,0.5226083441533302,0.610349941242328,0.4828763648818075,0.526519708481899,0.5726977521640279,0.6814600068441882,4.3898117007301165,4.848230006942548,4.81503580099036,4.569128349616203,4.829375199351062,4.424467482511197,4.7463851513353585,4.377883987447309,0.906992094083329,0.7358142351910463,0.8945674946958229,0.4682906167563159,0.6728356939965703,0.8859117779693954,0.7373298662604708,0.5792837708530998,0.8010733017586232,1.0816552222441225,0.9135206303517999,0.6683343808857182,0.9354839269510224,1.0403743346723966,0.9268437403294276,0.7385996125451859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835518779099318,4.835518779099318,4.835518779099318,4.835518779099318,4.835518779099318,4.835518779099318,4.835518779099318,4.835518779099318,0.8988341880223096,0.7791544402329926,0.8009911857820277,0.8819034215292947,0.8166191344579236,0.9108969532790645,0.7139899692150367,0.7743363792940344,4.820038168527187,4.532522477994032,4.746913458698569,4.820487597849759,4.722614930588236,4.469010144008358,4.6883967419841905,4.765966135958895,0.8793322815323792,0.6533845759242837,0.945559363662255,0.9344072007122256,0.8255536606171331,0.6719720883698006,0.767183296150255,0.9268018661208542,0.9669612901361565,1.0620109960341142,0.9685418952400171,1.0116973738903459,0.7015970144649795,0.7741908537531402,1.1063023776627503,1.0220615032908238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02014532867136,5.02014532867136,5.02014532867136,5.02014532867136,5.02014532867136,5.02014532867136,5.02014532867136,5.02014532867136,0.9560761208727088,1.0323583591455354,0.9476458176248335,1.1140084798347019,0.9996074801530818,1.077796420011008,1.1183716547407925,0.9902161400796047,4.691854154088912,5.0160889469984,4.565563547534042,4.975917580157641,4.9696262733713334,4.808055328752986,4.99903032547688,4.704527797418295,0.5825600986772197,0.5914626747543925,0.8790782525673342,0.9427646706216672,0.5653172810138105,0.613644139638134,0.9079994226829033,1.0007013749570282,0.969697929515987,0.7604441700664868,1.0085601251699337,1.2143650900849803,0.8570311539013649,1.2305263936194146,0.921646469695344,1.0574597077565835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.729231971720674,3.729231971720674,3.729231971720674,3.729231971720674,3.729231971720674,3.729231971720674,3.729231971720674,3.729231971720674,1.0298718388889692,0.930769888214798,0.9913334319116778,1.084684292373907,1.0171415398767683,0.9330444029205465,1.0372279221834497,0.8820588928933412,5.02246321245988,4.773803523443182,4.860622494708066,4.794767791691645,4.672468029201427,5.096192818049808,5.043548084724815,4.750592332308115,0.9691308968299928,0.9545807652192035,1.0194775545889505,1.084701440113347,0.9009971354076112,0.8451458338603259,0.6953058756231388,1.0083981060475258,1.0776767329908763,1.2042855116297104,1.318029916724465,1.3283032458154653,1.2190757245616042,1.12928132165555,1.3348242080716308,1.1176624222359937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.210569433503784,4.210569433503784,4.210569433503784,4.210569433503784,4.210569433503784,4.210569433503784,4.210569433503784,4.210569433503784,1.4878473508350394,1.4180203913109923,1.4570489731327476,1.424476195731405,1.4459724886779721,1.4196292245007882,1.3943709523723926,1.2923238152265708,4.719454304382852,4.813955435887958,4.799679968982756,4.792565585064616,4.7190723342910115,4.767435314564419,4.87563970584099,5.052238509942446,0.8337393062519705,1.1180254764474262,0.905957603555683,0.9666071900943508,1.0425637779134749,0.7822174272041321,1.0162733833984687,0.7704394398492189,1.332993853348733,0.8506399119434986,0.9685909330878026,1.1462701624951963,1.3468342037334833,0.9391145395034795,1.1796331371945126,1.3322305056636776
